"scCv2|GABAergic" "scCv2|Glutamatergic" "scCv2|Other" "scCv3|GABAergic" "scCv3|Glutamatergic" "scCv3|Other" "scSS|GABAergic" "scSS|Glutamatergic" "scSS|Other" "snCv2|GABAergic" "snCv2|Glutamatergic" "snCv2|Other" "snCv3M|GABAergic" "snCv3M|Glutamatergic" "snCv3M|Other" "snCv3Z|GABAergic" "snCv3Z|Glutamatergic" "snCv3Z|Other" "snSS|GABAergic" "snSS|Glutamatergic" "snSS|Other"
"Rasgrf2" 1961.06610389967 2618.38921404177 -16.3050416982505 543.900531821012 2628.10186604714 -10.9252666745077 93.5477606482854 -36.1971942556947 -0.775924067423476 116.807038738327 390.838420931329 -9.60936368623 975.550468410706 2456.22281899464 -1065.55991919258 297.644493725765 539.786541748767 -6.75270976540657 49.722162958585 -28.0525040606337 -3.22132641655988
"Rasl10a" -740.608363764549 3873.09438587852 -19.9272490032544 -309.394118756771 1586.1424585317 -32.1208548955647 -65.7836785729854 190.394691862969 -0.802836661677631 -136.813220757671 1564.60920861845 -1.27819058265426 -584.403731040859 206.062225302371 -1100.28846715397 -195.518396139354 -291.850138610237 -6.46967100529469 -46.133193759409 140.080327091724 -3.29208355748088
"Rasl11b" -803.552526614877 2108.80758495115 -16.7329780516096 -336.41557007233 1253.33636878478 -23.5981677945529 -48.9938196993457 235.78565687108 -0.930473105553608 -174.768852679041 211.277662420906 -4.84406256396808 -553.524936193369 -252.255907395707 -628.093068450946 -205.660537416764 -255.725789829082 -6.1173334085357 -43.1988349760992 38.6317690960699 -2.38548615475091
"Rbms3" 2555.8439402654 -1493.03739532227 8.94654175818766 703.417912451709 -1371.05024975133 11.8726710565165 147.6770816876 -87.0176749747468 1.94704340336436 623.930955029938 -577.33683050941 -4.19088716338935 1462.78584918334 -1347.43824210379 556.653007874389 640.224877684651 -71.9248598990704 6.24698261302255 105.893492066899 45.3303072893146 -0.154239166776765
"Reln" 855.6680582177 -2454.01294233481 -22.6241768027321 196.608308222913 -2280.35978844534 -34.0667404011523 29.66039527127 -172.286921736604 -0.827273806963801 216.409997394048 -927.436330526566 -11.5818699774221 295.837913756154 -2259.90263998396 -1246.31239635452 139.11423859404 -681.013574487673 -8.12150507125598 32.8677434121667 -98.0562560188756 -3.38205639348072
"Rilpl1" -464.452289833502 1978.05721119168 -4.28351761691571 -159.57851925739 1836.10757708857 -0.34191239240063 14.6023391870666 201.889815565458 0.321654064804577 -101.452628131535 646.87983326245 -3.6492228328641 -189.89397758652 2979.95453397247 133.214428684546 -114.575933902541 146.665785195153 -1.24076472071506 -24.8032617161555 38.8186270864819 -0.774394495548145
"Ripk2" -399.487542815666 -407.004239957824 -15.800976587324 -121.40911708328 -366.266341348261 -19.3312678891855 -45.4977508641384 -28.6534760677704 0.243948309998677 -78.6593682946022 435.659439593299 -8.23981214496841 -117.302990447087 590.14960057244 -589.369345604126 -18.277180571804 626.236305197943 -3.67858583237567 -9.88961648603728 43.4364459016074 -2.15594091770822
"Rnf180" 327.247199011476 -504.905238253532 18.3613532561765 280.142570126802 103.839804406954 16.5708263730885 9.67924096809078 -21.4706477119879 -0.33519621221379 -77.6054348892602 -562.549654326441 -3.15037169095832 205.279740156142 -261.781004708358 1142.32720997546 63.2772294833319 274.760264845727 6.16154820324189 -12.4325821087516 -56.7649647429833 -1.00018475860703
"Rnft1" -425.648132593271 -579.939585233179 -9.77378141632501 -99.8428826542427 -481.170670841097 -19.1877324780463 10.4332194880028 105.093529466064 1.60243205267346 -50.1689644823344 276.193307461703 -1.86081780062993 -88.7800198918408 495.203625831656 -363.708358451518 -20.9015115488576 211.149087370649 -1.20583674172553 35.7663734688431 122.69277016219 2.24545100477682
"Robo3" -990.727628278215 -1756.26674336285 -25.167642418653 -368.817370277308 -392.890092293117 -37.4627222468672 -89.6614614096112 -75.1292715248206 -0.827273806963801 -190.634233283047 873.959237001699 -9.86714677332307 -661.846950741807 -452.834638137967 -1363.89315797257 -197.772028418278 711.265015918228 -7.51397290478098 -53.1147099932782 74.2519550377527 -3.35040222103664
"Rorb" -778.446891612785 3063.6988873021 62.704094252212 -283.229111294819 2308.22564063116 45.093636157087 -77.3093948201103 9.52487580961874 0.767552151205582 -170.662175908384 1603.42230297467 53.6474440498274 -528.134093379327 893.132131487661 1920.31085460722 -147.087340824447 1188.56436571125 23.8825019253906 -35.63899780088 0.328141099287826 8.73299447986855
"Rps6ka2" 404.155451681153 773.910082865249 -12.1465802201408 113.819548488584 713.491214132577 -10.8058534580763 -24.9251044271242 -59.0592651929636 -0.489296826788257 68.8772843267867 233.320136950266 -8.03948806240602 387.255575551946 1644.98560891272 -578.01567685379 171.053630655812 184.404589270176 -4.24147456345714 -3.7691850393352 -37.4562833834645 -3.44279804169169
"Rps6ka5" 99.7702641860695 91.4823686383923 18.6088870371712 106.130320639131 861.558083221305 48.7543369036951 -35.439489380088 -102.81075958127 -0.15900794139111 -101.866805437917 -533.566454430853 -1.16653263654935 178.737462564663 1270.9093802143 1652.76419916791 9.6790014461442 181.861664658806 9.92706512074008 -33.4121498471417 -86.7001967959387 -2.23546850325894
"Rtkn" -580.586745213075 -765.988236548954 13.6495808256615 -227.384959567158 -734.212067474848 21.4821519079375 22.2386547446712 131.889377298869 -0.12364136712603 -11.543567764974 595.019433585819 8.71487083163864 -408.746168059077 -1378.32026369958 355.489675281363 -125.936792446936 -319.186582618257 -1.6256164681652 -18.2011871483949 -15.0146078175545 2.15373532127207
"Rtn4r" -861.023345905494 3846.09558107122 -22.4144838421514 -300.813915372075 3533.52524716596 -32.9780112438264 -70.5704919071613 208.656917983286 -0.930473105553608 -174.054084900846 999.325577703292 -7.76678126936585 -587.731992250665 2901.10528520536 -1171.66582803026 -200.818271581405 334.327875642547 -7.24921526909473 -42.9021270343065 182.331778927158 -2.92157041913721
"Rtn4rl1" -274.316178636507 2827.869619404 -13.6469398019407 -123.965337267487 2823.13489312124 -17.4313694761854 -1.73936848634237 73.5402310798054 -0.21764036224696 -116.208692991022 271.399122836089 -10.1278352599274 -119.364140523031 2709.25216001965 -624.40918145357 -96.1546093341948 275.856827158931 -6.89180935953856 -17.7279451096095 12.8330089885785 -2.60621004791227
"Rxfp1" -281.134572154007 -2083.32182006383 -25.3740991667641 -22.7489243895723 -2635.39590828446 -40.734214451774 -25.4737059116894 -146.059384035466 -0.930473105553608 -117.356032612539 -739.902700175472 -12.2695869465369 -373.016445475298 -2260.92150401214 -1371.44780852877 -121.547850352053 -701.987794375421 -9.43198398392902 -10.8573545983316 -67.1571875019335 -4.01487099689691
"Ryr3" 128.987132737803 2712.29151622751 -11.7203699840266 118.414756454767 1459.18213368427 -20.5731540378039 -59.0935052470276 -18.0839057106899 -0.834625634704138 -20.2290502887778 1472.60421197735 -6.49551974508642 -136.992989647596 2945.6371438009 -871.623964882483 -11.2598566496906 1311.79178178824 -4.45463290322543 -30.4665559547672 66.1405760764982 -3.4579746964956
"Scarb1" -553.640168088834 -757.446164707332 -8.2432829843301 -155.726643979326 -359.725562293159 0.435995512965031 -28.9889086518857 14.968203150855 0.27696660809831 -132.547957992869 -460.828742563966 -7.33084697195812 -344.955666918293 -427.221746942296 -572.280398018116 -148.754028275883 -459.121791745838 -3.69173444155435 -23.1923751007507 27.6542965622082 -2.09828800686573
"Scube1" -772.481385273853 2618.40761974631 -20.8220347967554 -235.7784671424 2192.33139745471 -32.642368258459 -75.740057702683 97.2714299160281 -0.273667529226127 -183.710629497338 1126.32926301636 -10.5680650573328 -545.190097681477 1798.77977959817 -1187.7847850125 -187.486417315154 979.519714154957 -7.7489501722699 -42.3185297314516 106.582437207511 -4.37747787432597
"Sema3a" -295.641466727311 2599.76292093943 -23.7993568933335 -139.213867109594 3021.70985373443 -29.3187150221929 -42.9627519630083 75.8648137842872 -0.930473105553608 -79.9257260249318 100.147823458138 -11.2677263957925 -121.129447308691 2055.47069284778 -897.299532740601 40.8770205464395 896.598698352139 -2.70294474545603 -21.8127145438544 -10.4228945822277 -3.78674231869404
"Sema3c" 719.783765773769 -2169.59327897958 -4.13135820484171 341.145129917963 -2252.04502754655 -4.61874111424299 44.0497300859536 -163.277443042781 -0.157201198274913 9.08924735378362 -1034.90981892918 -8.76423296457371 -33.1114211966165 -1889.19097380328 -612.681440470653 -24.0372499760903 -826.134290697585 -6.33169578939957 21.3021001202267 -110.925400833481 -2.89586731819612
"Sema3e" 479.963264943709 1922.90361466754 -12.2903902194857 242.014414992696 187.426322753897 -19.5413618054973 14.0088199165292 -58.4321715169296 -0.930473105553608 77.5037995637052 727.386287318612 -8.17173462348359 135.232692871618 890.715029641728 -888.063436804454 93.8251075860206 270.300992981531 -5.79156071510164 1.75569050686252 -36.6302915673159 -4.20678252759448
"Sema4a" -844.409300808769 446.283473986079 -6.9203888797466 -281.588791799503 1179.25103164469 -3.8400066756009 -65.2126282517449 168.674657177282 -0.313079787042843 -164.797478528276 885.656760916564 -0.316163680017977 -563.363123932658 586.105723747672 -517.689606200466 -193.849169314948 107.745630996975 -1.62591187493562 -38.9171073473498 188.907345318668 1.30374700591942
"Sema5a" 539.310372032495 1342.8980747189 4.48724702903394 242.549186217829 35.4779850967328 9.66043053397964 11.6009890990222 8.06337553136358 0.0898885449804392 -62.8722110929972 -171.768582315054 -5.58949087446886 91.3168508749123 -530.296079445991 -278.154656724969 40.6592938343428 244.696559122351 -2.27375244180173 -3.34563536372437 3.27355034696537 -2.33051542988916
"Sema5b" -442.586159215091 -95.7568790485242 -7.41915065309008 -101.344768951756 -488.638500457445 -12.962112672959 -58.9618718961358 -50.7580472770594 -0.930473105553608 -141.791162194416 -112.9875256284 -6.64967269402482 -361.422857513704 -744.719374235106 -592.346108175807 -122.250229680629 -21.7176822289805 -2.95413818342902 -37.8684367235614 3.03016039151658 -3.34676630249748
"Sema6a" 771.759912048662 -1327.43967557402 56.928249193549 365.337409336621 -677.246090646395 84.383244507097 13.5782662598177 -150.96647248254 0.434408187953225 67.8617739438843 -734.058770753684 19.3687817496668 231.731104100916 -1719.65369772363 1411.79510932116 105.271528466526 -507.064254671899 14.9964313614726 -1.67082597092438 -93.4610534066794 1.52687719730218
"Serinc2" -980.866646086048 941.979708507165 -23.9474700988968 -384.830940604734 231.096997256856 -37.9694685790566 -90.0137585089626 41.8636828379338 -0.930473105553608 -207.7268248936 498.014780155022 -10.8263749866749 -658.610160881815 834.278107889967 -1347.31730110686 -216.456016608233 -32.5375626570696 -8.79082772126561 -53.9456959780229 120.877954917236 -4.67226948101162
"Serpine2" -419.058943100573 -993.629815902646 49.967970060186 -97.4756761451105 -740.605951306201 48.5367994543075 1.48022068926354 95.3283263014637 3.95801133470646 -96.0512190878242 -242.975248156924 51.4917160315735 -334.955190041955 -738.914793543018 2255.02386382601 -144.559756657757 -297.77324344914 15.8749476215777 -12.2947995906709 33.4344911471433 20.7525826496721
"Sgk3" -705.729336270982 -87.4704675810701 0.496683556440345 -211.942872629143 687.256351924711 27.3550075052033 -67.1256291216629 1.753965994701 0.732835593596743 -147.637402573185 333.871436970002 -3.00072829927131 -234.792033443793 2312.98989714361 2092.16273472355 -94.1700887044616 670.371924301023 4.7458658440216 -25.0956453633255 81.4840266396833 3.44793667067914
"Sh3gl3" -1.71993273893563 700.485463549847 22.3660153874501 135.053368522647 597.802216382602 26.891880763147 53.0023288509017 208.131433440492 -0.0516122619860591 -122.237085081144 -183.569722756628 0.440819808183127 -115.638115393865 867.959778870131 483.662813596911 -72.2183939977379 -94.7447626962051 2.41490555162477 -15.906748876972 -7.95693043375228 1.69158282455701
"Siae" -742.49407340014 1303.93242619986 -19.2745347917402 -246.662282416787 2146.10464721509 -21.3466306859674 -47.980117267692 88.7637188079807 -0.27048770993429 -181.26567828139 631.729771340793 -8.92062339348871 -546.041044829925 1375.80632852012 -1026.61387580928 -179.171237359525 689.319385031685 -5.75193391900218 -40.3319833676107 39.3937777135281 -2.95732402127928
"Sigmar1" -303.702283759724 2579.48181686864 -10.2084523983667 -139.27504156771 1587.56877638993 -16.1309722697915 43.864643079855 271.00693142318 0.167681812892202 54.40235351594 2279.52233294404 6.32087885219025 -96.4055652668736 2402.18594065077 -357.783725970587 -43.264189033461 802.905129872297 -0.161260764823392 2.60233702714757 144.447640029194 -1.44603961690893
"Simc1" 247.46665079923 236.679053142994 -7.60445171305165 154.930058697577 378.651029251804 -11.675338240493 -21.9411399261394 -51.8145998888317 -0.52954652134825 159.215104861438 827.776437633539 -2.69095728148302 297.765434023326 927.452187143857 -304.402048028688 105.961991711453 464.546277041471 -3.25611860048416 -5.44065276697548 -33.3870352576425 -2.95712262099237
"Sirt2" 104.977447320548 739.787132941854 60.215160780212 97.7319739027698 1024.92255548101 81.5522406598382 109.874185072425 252.52555581956 1.79590052548425 3.39288421822578 56.901490062737 38.8519928865059 132.328286280933 875.497503341798 2486.93036955132 -29.5118197676781 -43.5195468585285 12.7624570877461 28.8211677990771 46.8576713410208 14.8252312149208
"Slc1a3" -931.280320065397 -3199.11102169763 95.2074363295437 -366.835777681947 -3164.37246703784 88.7335093577671 -81.3600766571701 -201.800488650453 1.59124526498007 -213.811133705035 -1285.2397629361 81.2753016598933 -482.713628768132 -2485.20374717489 4212.19208332074 -219.13769973357 -1062.31129451446 29.6085153072288 -47.6407741147501 -109.175264847299 24.9925513565009
"Slc30a3" -95.9331440261761 3427.43703630075 -21.2634329365493 -34.8648004997392 3015.30248461857 -25.3681180667799 23.6789366772728 150.043956242253 -0.930473105553608 56.7962235754067 2111.39880594264 -5.34401062591088 -273.922469107462 1099.91403682861 -1178.9047660902 -96.6242562496245 152.089146493551 -6.10768656473957 24.4055254908074 128.661156131832 -3.61505620784575
"Slc30a6" -577.536234394572 -1130.62852106321 -13.3220243297105 -157.728530980989 -754.774920634061 -17.7367303976326 18.5434825041524 148.517115397298 0.460466021939524 -79.027416925411 141.429419763729 -1.39334495715246 -167.13043486435 20.8128192116594 -331.425125953085 -64.7716711803368 283.412615311718 -3.3830067925096 34.1688946295971 140.937570641441 4.10632016686846
"Slc35b3" -581.416290954269 -16.0495012055911 -12.8167458555049 -220.11444863716 -561.878605608179 -20.7812261318247 -6.42129349226537 152.520805593675 0.421380165102889 -78.3003303810489 407.953326416991 -2.15567645233477 -361.630450101496 -45.0626241324888 -606.679549280693 -109.356618237128 -3.43481944351457 -2.94514454647872 2.92024569466134 122.167979932704 1.69885681085941
"Slc39a13" -269.858799397228 -1220.34398438848 -8.4649672079228 -54.6297098272144 -998.066133608655 -7.71531409100638 18.994414015803 -55.4529725174323 1.00791980071703 -48.4722871629206 -198.250811683833 -6.10413809741466 -188.748104342813 -1111.11660200891 -356.245582470572 -84.2853896299745 -301.052359167065 -1.54295177418182 -11.180831514924 -22.5772974107253 -1.53960008652937
"Slc44a2" -295.321089354003 -1236.42146754616 -4.3399072059119 -68.9059009589918 -1091.54144054862 0.494306153958378 -18.2754464860331 -49.1359545307435 -0.0755605595546728 -15.8765610389365 93.1015601015972 -4.28580881226023 -34.9916209467951 -165.62655812726 -365.722949864873 -5.18801227859594 192.117977517173 -1.78029446893797 1.4985156401004 16.4353509859503 -0.43407841419406
"Slc44a5" 841.631529743825 -1420.7300386733 -17.0737489742712 271.389360990877 -1055.80916993714 -21.5928348564344 -23.7033750660518 -171.97982476886 -0.761379965527771 59.5972923241495 -643.381472231751 -11.0815238785238 468.483265218179 -738.615922208588 -941.996091373379 140.898010785897 -236.160933901862 -6.17749169191646 -2.82486985060304 -99.1378404936926 -3.93868394366682
"Slc6a1" 2957.02249824825 -2099.80659361433 76.2217581677331 765.154761610852 -2472.83047926526 94.8371248488627 218.908912048369 -192.547343201795 0.433134110922984 573.638537510425 -1073.19844196672 28.3730708945243 1284.10414924189 -2990.5188659454 3963.75808246482 506.058842436454 -945.611743282681 19.8264289540487 192.05511867476 -100.616443523366 17.4503732916836
"Slx1b" -277.113382185585 -514.388390955338 -5.9237712641244 -174.196839970498 -1516.87214382306 -18.156460833533 -8.3825193226489 -44.0032282792689 0.269642681679652 -5.91242841497023 456.448664186082 -0.87349921967228 -266.427296782127 -1118.25843078855 -478.801142022686 -102.554853545257 -338.580914071939 -3.91048039202839 6.04634670098766 34.4541769224074 8.13900825143637
"Smyd4" -202.444792014977 -703.830714311603 -11.6131927988986 -74.4900322753867 -759.165910154963 -17.4670722907574 6.33478003311262 -27.3499962973151 -0.59465259415212 -48.6213699465726 -286.540868942481 -7.47651565605084 -165.335320390366 -1134.69572793896 -665.36655650603 -49.8807317459599 -151.846527614309 -2.59858929372871 16.1725548084535 3.32991951809581 -1.5774048863558
"Socs6" -264.428878523474 375.73655755797 -5.73909287158255 13.6262510625596 888.951533932357 1.34123981247208 -28.6215037863943 7.65382128668288 -0.109995514812713 -134.648226966716 -561.240656628625 -7.6465448599525 -134.575050589177 -380.251305584185 -372.094789484102 -59.0800837713484 -13.3748707234405 -3.61390114674518 -23.8570313961231 -23.8193107373903 -1.79151810875969
"Sox6" 632.331321454816 -2934.92891191732 55.0810467975697 -64.9369988890109 -2850.92757297587 41.2548357321693 22.6261760918213 -209.243045294273 0.553436837040548 435.459218415196 -1048.99179103581 27.1729641356939 738.757414124222 -3070.68882484685 2087.94105695539 376.377957086976 -797.413487098353 18.7918855128063 35.4373739132403 -124.810973088838 5.00542155724318
"Spats2l" 309.838108198896 527.692347347234 -15.2890259141262 235.582235982168 1513.98532936755 -12.9470752598638 71.9210688917104 48.9877739946535 0.0140895751976364 -31.7667808476279 -82.4739020618224 -10.2618438397906 307.8283788255 1485.67731355111 -589.286804127549 96.9370775540875 421.689911148087 -4.09582412920867 44.28459192236 11.9788975909726 -3.55948293929726
"Spon1" -271.751855435296 1421.09545452388 7.01086132251717 -167.994322638032 255.798857103336 10.8018607738757 -36.4512064103588 74.731785433206 -0.81288272914965 -14.9219317606307 568.939518220397 -2.0031603579242 -245.61371640376 677.028357321712 292.668518710721 -52.3168577731253 502.54800320238 2.33924806158246 -22.0217415445267 61.1554159661072 -1.88303621789072
"Sst" 282.979154656112 -2215.35160746235 -16.9066085018965 -42.563165564162 -2334.28701951901 -18.7971749996926 1.40061401543101 -177.069272805459 -0.410968315765253 363.719578895664 187.317269482602 7.18190072664087 227.977958752844 -1333.3058250301 97.1906988683931 -71.9376027688701 -928.276268725341 -6.04311070856093 34.3814657703769 -66.5326698106455 0.790320858131192
"St6galnac5" 446.832888328392 5484.36165065184 28.3102038453353 -23.7852494749296 2697.43735478559 12.8150862569653 -15.0723944253887 73.2913469964286 -0.795024026154486 204.296647324583 2353.52236014171 15.8734276105136 284.82870248363 4102.44793027707 405.077791403665 97.6358431184361 867.914750943469 7.94724563845877 -19.0030146159127 3.16483825536198 -2.03084236959282
"Stard9" -354.128859097032 -900.924456983207 15.6679143755763 -151.778047425844 -950.630514574467 46.6573058636674 -65.5272675385487 -154.401270779646 -0.315174772763919 38.9610219132905 173.873751944612 1.42783691483668 53.7328708711254 -574.567401212178 1401.31645868598 77.8448466105114 254.385679882633 7.95629462684472 -14.7545837485719 -39.9738546694595 2.03245901009676
"Sulf1" -944.85937670653 403.430076723888 -18.8449217973748 -373.815350232847 -453.054130617502 -26.368289775506 -89.7466010326143 -19.0684472396825 -0.649121234321014 -207.124922402743 -244.513734286598 -11.4134286699393 -641.390059344928 -882.448022834205 -918.927524800085 -211.574574479594 174.983936023309 -6.73001136320325 -54.8171505151716 -8.91143379862208 -4.49456799870392
"Svil" -461.96107218702 -2687.17707919306 6.12490344408775 -81.1794461316433 -2875.71203002849 18.1373506850699 -56.2880058474663 -147.562416419116 1.33675468706017 -161.364493673901 -1103.09118389903 -2.89954435691048 -277.607220056881 -2893.58662808365 1097.59421149295 -111.631318798054 -924.199131272623 5.30821830169191 -29.7760538606149 -89.8380030834267 -0.251293254772398
"Synpr" 1770.92580588246 -516.420936148635 6.89423143589696 466.021289109508 -475.008190175127 5.09617231371209 110.594897000757 -46.1486891568859 -0.284851309207795 519.530171764801 185.822633305952 3.58264809344844 588.631311363725 -1221.21158515429 -270.958986633872 254.221336616879 -259.221139707914 -2.99316261249284 76.6461362803324 -82.2022148389224 -2.88159830092549
"Syt17" -337.764113189423 -534.507167984026 -22.0139250739275 -100.955795823793 -539.639276053633 -35.3902956915543 -6.97512709756731 -27.8111194550892 -0.930473105553608 -147.973776812594 -441.69419783376 -9.48040768133387 -347.462127137991 -478.411082363115 -1109.80020180714 -135.564033956184 -383.42409793234 -7.24236904702402 -31.1434804243885 -31.2764536184637 -3.61073031978799
"Syt6" -579.478812998424 -78.6435913070624 -22.7742124153205 -225.936488101772 -1184.04790563099 -32.5684735669137 -65.3225616370817 -65.7048951587006 -0.930473105553608 -181.545580613219 -624.920980200165 -11.8216103085988 -475.852358313777 -1292.46981349051 -1259.4255189534 -177.803145714803 -441.89076791086 -9.23530774378228 -42.9778189716217 -3.78432567228473 -3.99592063688208
"Tek" -332.413492838654 268.625460531769 2.94891440195196 -271.32317964554 -1629.2912472175 -9.15734450046843 -88.6692726303876 -191.110065352834 0.30439110622035 156.42012355166 3202.18582208928 2.68975517363655 -380.150774843 -416.315259206434 -770.575801761133 -99.4276028781516 378.181738429723 -5.43245372668664 -52.7467015570997 -108.905526446196 -4.02309749276104
"Tesc" -780.535369861381 1528.15060479369 -22.5774656308287 -307.59996091563 1096.87944906273 -34.9258257396851 -33.5924830551552 206.590942834364 0.373932773723949 -148.647479757824 396.454242502993 -8.81893694455488 -453.854566361784 825.093465557907 -953.168966042351 -190.568634187647 -290.902932348959 -6.96280899302054 -41.6265496575829 83.0892354342167 -3.3281193565294
"Thsd7a" 1059.40944643903 -287.566028125873 10.0346641416297 366.429269671017 280.315099857341 31.8372819506719 43.3908147020864 -118.712497308038 -0.814720054728153 261.425241884218 -52.3479762375337 -1.26445011554958 766.424496445786 -628.534907251582 647.160321775748 316.070113065523 99.6750103521291 6.69889013756849 24.3305216733671 -85.2531566278288 -3.69987707991941
"Tmbim1" -746.708428269255 -1558.30138152431 45.053067690037 -301.85580623794 -1725.28810129122 58.3176142285176 -73.5918923775908 -101.242186008855 1.65436790654436 -92.6339887313035 -243.477508373551 19.6250376551088 -321.879213364333 -1322.09363438091 1370.90770392428 -86.8476739905177 -237.007200890336 9.30186746526782 -34.4123221531724 -47.8623513186061 16.5913386488967
"Tmem117" 291.463811565299 -491.205761722636 -18.3007098516616 260.013939909604 -229.023454344294 -25.0008349555746 -44.050529985851 -105.9746571041 -0.827273806963801 46.8305218445609 19.1099732466539 -6.97959075721253 529.416812922797 1236.82018717677 -282.130296594084 212.618103137867 366.929401947181 -0.222890320492213 -34.3639960909906 -96.5791135258635 -3.48388272108326
"Tmem120b" -446.664174438632 -503.162325438365 -16.801487022822 -127.789132573722 -642.387775699554 -22.2859586286615 -47.3284318024021 -52.0535634480376 -0.804597164351783 -78.4474928540902 227.584897988371 -2.90199237838673 -189.855445224012 572.946168301415 -827.256891834996 -66.1931824889598 352.095769651759 -5.67421313349948 -19.6692493056789 -24.1455007452984 -1.96763778324322
"Tmem145" -64.3436537665472 291.498628319927 -23.1242704888549 70.7489290781652 846.281124563533 -29.6130238998592 93.1081597976361 93.548339911908 -0.784977361297974 429.305799877358 3248.61680036373 -7.6882970217024 -235.269518479069 -1191.74199408657 -1286.99201985685 122.442021064846 772.23428128498 -2.67226241029221 87.7997206644832 106.365017493733 -4.00862031205269
"Tmem163" -867.173585979097 -2212.55198127802 19.5514753577532 -288.025272132179 -2079.92278607531 18.66965960484 -81.5658988437254 -94.3565434638343 -0.626972796438819 -206.072149918328 -699.467831583664 4.78933769738794 -556.40205496243 -1616.82474791098 357.441414384811 -195.36681227135 -554.743396992738 -1.55357786777577 -53.6296505772486 -74.6288127314933 -2.21164085662835
"Tmem200a" -203.720481165012 849.097196147143 -21.2459032202421 22.8614456543684 1565.79495435405 -34.3197138792443 -36.5805314412298 -5.58221681730939 -0.930473105553608 -134.411911067158 68.1434659609024 -10.5582448237785 -143.713893796574 1932.12787927011 -1163.49359921643 -80.8454010329072 320.536646684702 -7.23323041688351 -39.3604582156415 -50.3899198588491 -4.32567975812005
"Tmem241" -230.596487160656 -989.267021616373 -0.528774571941544 -65.2026007463653 -942.895090502118 0.236216924174933 -20.6501525515481 -74.4451307712339 -0.630955582145697 -71.6957109445154 -441.846970187865 -3.60574873831702 -21.3994321064125 -1079.42951341726 -72.8292027981077 -22.4381916401914 -205.182512411663 -1.79031424656844 -13.9016272966337 -45.2327669159774 0.157795809964558
"Tmem44" 151.717369095945 -473.842952181765 0.321022393420536 -83.6762620549439 145.305991577625 0.65819288675085 31.2580441765689 -18.2409436943577 0.321534536209112 114.842815141616 -201.626703554231 -0.0270779672319552 372.927532714318 -555.403155148933 36.2914365844124 150.392182484872 -27.1814508380334 0.728796656362711 41.7265179077418 47.3651712150231 2.85814180008218
"Tmem91" 81.4189736668479 -813.192463626762 -19.0802125656691 -46.8055039004848 -1766.94861412033 -35.5565082593098 87.4148608892543 34.5924372672754 -0.930473105553608 197.837610697911 782.263515305753 -5.59229960930727 62.4274317572508 -611.218357462908 -964.322948260089 -18.8185128373723 -226.16217644234 -4.73299489096696 69.3498384165858 62.1883752098764 -1.10505267603501
"Top3b" -408.922137194827 -711.244542408923 -9.55623312782496 -115.602535535278 -554.34010341377 -5.66115716187299 40.4975746456844 144.331696437006 1.71037526791987 -30.0251223592299 293.427183334752 -2.77142041758457 -184.033466626875 -385.739279138421 -252.434807424419 -55.5228015068631 0.401938618575727 -0.278060798686124 35.3373205560404 131.101298702605 3.39253242270502
"Trim26" -238.405557262662 -1271.61358828212 -3.24663850612395 -67.4763974943356 -1130.79232484925 6.00998084294753 8.42342015161644 -37.2345014884019 0.529839837835863 -64.3325478805365 -495.647426745152 -4.57819916068043 -106.092981274188 -1315.85164281621 15.0600901074732 -56.0774628656895 -347.80612768073 -1.24419325005754 19.1393386256825 -4.00237940102556 5.43504206843307
"Trmt11" -385.741257959633 -1021.00884958678 -13.5299802393212 -97.4727768539925 -546.60785074378 -14.0821060042951 42.1729792786884 107.84982533918 -0.466400161273218 -42.3963125604369 -138.913723196058 -6.35032439118473 -10.6165501157387 382.546520595834 -223.10814985452 -36.1630589617789 35.5439582457087 -4.41684797123786 43.2879492291846 141.4024526213 1.78049823763536
"Trpc3" -336.797204636762 -178.736427481675 -19.4907178134638 -111.692187851227 -187.914324975823 -26.9669283017237 -21.1267747644872 -41.5515014009763 1.00167952354368 -54.3908626030999 106.241064883957 -9.1142127576146 -179.439924878962 -438.600076056789 -1064.86286134144 1.41449541051926 104.114286777136 -5.57160613761846 -13.2829143801194 -10.9897257000482 -4.29526167423078
"Trpc4" 413.669326573221 -1032.87621066891 -23.2426484293959 131.192611114407 -580.898077583038 -31.0248226830247 -5.49933230893921 -109.69349204887 -0.146133237486333 173.683268213785 72.6386061919957 -11.6706044294393 564.915316832333 627.589573324043 -1151.99042844343 250.779219130026 142.678157442713 -5.06852685012437 0.186935300628515 -48.0467519963643 -4.52008051303776
"Trpc5" 340.274164166208 1629.27093787283 -22.0165719454364 202.511653982923 1502.16493588608 -31.8014741072187 -16.4064831112755 -45.9539735279788 -0.930473105553608 -20.1168316918915 591.988522038738 -10.0673717031218 12.1413377532291 2296.97220808339 -1127.4078962237 41.6569415853767 1080.29248239099 -6.95321692001083 1.88859367080842 -1.37142756089855 -4.20445897464045
"Trpc6" 17.1180512148924 -359.481728657265 -24.3931134975023 43.7025887055295 -561.388781381227 -36.5553417958005 -33.555691296302 -112.691149143528 -0.499413937613796 -11.9888173551945 734.849139084325 -10.8572326152449 -69.2946628882018 428.986170534945 -1278.10707682918 -23.9668651956508 508.193734005256 -7.73494650475914 -17.8813454212711 -63.8679851265149 -4.67226948101162
